item_id,item_numeric_id,subset,language,raw_margin,cbc_margin,raw_correct,cbc_correct
alpacaeval-easy::159,159,alpacaeval-easy,tur_Latn,-0.4,-0.4,0.0,0.0
alpacaeval-easy::178,178,alpacaeval-easy,tur_Latn,0.4,0.4,1.0,1.0
alpacaeval-easy::652,652,alpacaeval-easy,tur_Latn,-0.2,-0.20000000000000004,0.0,0.0
alpacaeval-hard::815,815,alpacaeval-hard,tur_Latn,0.8,0.8,1.0,1.0
alpacaeval-hard::1222,1222,alpacaeval-hard,tur_Latn,-0.2,-0.19999999999999996,0.0,0.0
alpacaeval-hard::1494,1494,alpacaeval-hard,tur_Latn,0.2,0.2,1.0,1.0
alpacaeval-hard::947,947,alpacaeval-hard,tur_Latn,3.0,3.0,1.0,1.0
alpacaeval-hard::851,851,alpacaeval-hard,tur_Latn,0.0,1.1102230246251566e-17,0.0,1.0
alpacaeval-hard::1332,1332,alpacaeval-hard,tur_Latn,1.8,1.8,1.0,1.0
alpacaeval-hard::1483,1483,alpacaeval-hard,tur_Latn,0.0,3.3306690738754695e-17,0.0,1.0
alpacaeval-hard::1056,1056,alpacaeval-hard,tur_Latn,1.4,1.4,1.0,1.0
alpacaeval-hard::1230,1230,alpacaeval-hard,tur_Latn,-0.4,-0.39999999999999997,0.0,0.0
alpacaeval-hard::1111,1111,alpacaeval-hard,tur_Latn,-0.8,-0.8,0.0,0.0
alpacaeval-hard::812,812,alpacaeval-hard,tur_Latn,-1.8,-1.8,0.0,0.0
alpacaeval-hard::1481,1481,alpacaeval-hard,tur_Latn,-0.4,-0.39999999999999997,0.0,0.0
alpacaeval-hard::1126,1126,alpacaeval-hard,tur_Latn,2.2,2.2,1.0,1.0
alpacaeval-hard::1076,1076,alpacaeval-hard,tur_Latn,0.8,0.8,1.0,1.0
alpacaeval-hard::1373,1373,alpacaeval-hard,tur_Latn,-0.2,-0.19999999999999996,0.0,0.0
alpacaeval-hard::1227,1227,alpacaeval-hard,tur_Latn,0.4,0.4,1.0,1.0
alpacaeval-hard::896,896,alpacaeval-hard,tur_Latn,1.6,1.6,1.0,1.0
alpacaeval-hard::1163,1163,alpacaeval-hard,tur_Latn,0.6,0.6,1.0,1.0
alpacaeval-hard::984,984,alpacaeval-hard,tur_Latn,0.2,0.20000000000000004,1.0,1.0
alpacaeval-hard::1196,1196,alpacaeval-hard,tur_Latn,0.6,0.6,1.0,1.0
alpacaeval-hard::1399,1399,alpacaeval-hard,tur_Latn,0.0,1.1102230246251566e-17,0.0,1.0
alpacaeval-hard::1007,1007,alpacaeval-hard,tur_Latn,1.2,1.2,1.0,1.0
alpacaeval-hard::979,979,alpacaeval-hard,tur_Latn,2.4,2.4,1.0,1.0
alpacaeval-hard::1128,1128,alpacaeval-hard,tur_Latn,0.0,4.4408920985006264e-17,0.0,1.0
alpacaeval-hard::1368,1368,alpacaeval-hard,tur_Latn,2.4,2.4,1.0,1.0
alpacaeval-hard::1261,1261,alpacaeval-hard,tur_Latn,0.2,0.20000000000000004,1.0,1.0
alpacaeval-hard::884,884,alpacaeval-hard,tur_Latn,-1.4,-1.4,0.0,0.0
alpacaeval-hard::1321,1321,alpacaeval-hard,tur_Latn,0.6,0.6,1.0,1.0
alpacaeval-hard::1336,1336,alpacaeval-hard,tur_Latn,-1.6,-1.6,0.0,0.0
alpacaeval-hard::1384,1384,alpacaeval-hard,tur_Latn,1.0,1.0,1.0,1.0
alpacaeval-hard::895,895,alpacaeval-hard,tur_Latn,-1.6,-1.6,0.0,0.0
alpacaeval-hard::1379,1379,alpacaeval-hard,tur_Latn,1.4,1.4,1.0,1.0
alpacaeval-hard::1290,1290,alpacaeval-hard,tur_Latn,0.8,0.8,1.0,1.0
alpacaeval-hard::1488,1488,alpacaeval-hard,tur_Latn,0.0,1.1102230246251566e-17,0.0,1.0
alpacaeval-hard::980,980,alpacaeval-hard,tur_Latn,0.6,0.6,1.0,1.0
alpacaeval-hard::1288,1288,alpacaeval-hard,tur_Latn,-1.2,-1.2,0.0,0.0
alpacaeval-hard::916,916,alpacaeval-hard,tur_Latn,0.8,0.8,1.0,1.0
alpacaeval-hard::1103,1103,alpacaeval-hard,tur_Latn,-0.2,-0.19999999999999996,0.0,0.0
alpacaeval-hard::1265,1265,alpacaeval-hard,tur_Latn,-0.6,-0.6,0.0,0.0
alpacaeval-hard::1247,1247,alpacaeval-hard,tur_Latn,0.8,0.8,1.0,1.0
alpacaeval-hard::1251,1251,alpacaeval-hard,tur_Latn,-1.0,-1.0,0.0,0.0
alpacaeval-hard::1291,1291,alpacaeval-hard,tur_Latn,0.4,0.4,1.0,1.0
alpacaeval-hard::875,875,alpacaeval-hard,tur_Latn,-2.8,-2.8,0.0,0.0
alpacaeval-hard::1031,1031,alpacaeval-hard,tur_Latn,-1.4,-1.4,0.0,0.0
alpacaeval-hard::1271,1271,alpacaeval-hard,tur_Latn,0.4,0.4,1.0,1.0
alpacaeval-hard::1118,1118,alpacaeval-hard,tur_Latn,0.6,0.6,1.0,1.0
alpacaeval-easy::380,380,alpacaeval-easy,zho_Hans,0.4,0.4,1.0,1.0
alpacaeval-easy::448,448,alpacaeval-easy,zho_Hans,1.0,1.0000000000000002,1.0,1.0
alpacaeval-easy::109,109,alpacaeval-easy,zho_Hans,-0.2,-0.19999999999999996,0.0,0.0
alpacaeval-easy::412,412,alpacaeval-easy,zho_Hans,-0.2,-0.19999999999999998,0.0,0.0
alpacaeval-easy::388,388,alpacaeval-easy,zho_Hans,-0.2,-0.19999999999999996,0.0,0.0
alpacaeval-easy::399,399,alpacaeval-easy,zho_Hans,0.4,0.4,1.0,1.0
alpacaeval-easy::21,21,alpacaeval-easy,zho_Hans,-1.2,-1.2,0.0,0.0
alpacaeval-easy::734,734,alpacaeval-easy,zho_Hans,-1.6,-1.6,0.0,0.0
alpacaeval-easy::509,509,alpacaeval-easy,zho_Hans,1.0,1.0,1.0,1.0
alpacaeval-easy::189,189,alpacaeval-easy,zho_Hans,-2.0,-2.0,0.0,0.0
alpacaeval-easy::271,271,alpacaeval-easy,zho_Hans,0.6,0.6,1.0,1.0
alpacaeval-easy::666,666,alpacaeval-easy,zho_Hans,-0.4,-0.4,0.0,0.0
alpacaeval-easy::179,179,alpacaeval-easy,zho_Hans,0.0,2.2204460492503132e-17,0.0,1.0
alpacaeval-easy::511,511,alpacaeval-easy,zho_Hans,1.0,1.0,1.0,1.0
alpacaeval-easy::209,209,alpacaeval-easy,zho_Hans,0.2,0.2,1.0,1.0
alpacaeval-easy::307,307,alpacaeval-easy,zho_Hans,0.2,0.2000000000000001,1.0,1.0
alpacaeval-easy::553,553,alpacaeval-easy,zho_Hans,1.4,1.4,1.0,1.0
alpacaeval-easy::714,714,alpacaeval-easy,zho_Hans,0.0,2.2204460492503132e-17,0.0,1.0
alpacaeval-easy::720,720,alpacaeval-easy,zho_Hans,0.4,0.4,1.0,1.0
alpacaeval-easy::438,438,alpacaeval-easy,zho_Hans,0.2,0.2,1.0,1.0
alpacaeval-easy::443,443,alpacaeval-easy,zho_Hans,1.0,1.0,1.0,1.0
alpacaeval-easy::488,488,alpacaeval-easy,zho_Hans,0.2,0.2,1.0,1.0
alpacaeval-easy::673,673,alpacaeval-easy,zho_Hans,-0.2,-0.19999999999999996,0.0,0.0
alpacaeval-easy::796,796,alpacaeval-easy,zho_Hans,0.0,2.2204460492503132e-17,0.0,1.0
alpacaeval-easy::387,387,alpacaeval-easy,zho_Hans,-1.2,-1.2,0.0,0.0
alpacaeval-easy::116,116,alpacaeval-easy,zho_Hans,0.0,2.2204460492503132e-17,0.0,1.0
alpacaeval-easy::45,45,alpacaeval-easy,zho_Hans,-0.2,-0.19999999999999993,0.0,0.0
alpacaeval-easy::567,567,alpacaeval-easy,zho_Hans,-1.6,-1.6,0.0,0.0
alpacaeval-easy::542,542,alpacaeval-easy,zho_Hans,0.4,0.4,1.0,1.0
alpacaeval-easy::247,247,alpacaeval-easy,zho_Hans,0.2,0.2,1.0,1.0
alpacaeval-easy::750,750,alpacaeval-easy,zho_Hans,0.2,0.2,1.0,1.0
alpacaeval-easy::454,454,alpacaeval-easy,zho_Hans,0.4,0.4,1.0,1.0
alpacaeval-easy::20,20,alpacaeval-easy,zho_Hans,0.2,0.2,1.0,1.0
alpacaeval-easy::193,193,alpacaeval-easy,zho_Hans,-0.4,-0.3999999999999999,0.0,0.0
alpacaeval-easy::183,183,alpacaeval-easy,zho_Hans,-1.0,-1.0,0.0,0.0
alpacaeval-easy::123,123,alpacaeval-easy,zho_Hans,-0.8,-0.8,0.0,0.0
alpacaeval-easy::74,74,alpacaeval-easy,zho_Hans,0.4,0.4,1.0,1.0
alpacaeval-easy::530,530,alpacaeval-easy,zho_Hans,-0.2,-0.19999999999999996,0.0,0.0
alpacaeval-easy::137,137,alpacaeval-easy,zho_Hans,-0.4,-0.3999999999999999,0.0,0.0
alpacaeval-easy::618,618,alpacaeval-easy,zho_Hans,0.2,0.2,1.0,1.0
alpacaeval-easy::54,54,alpacaeval-easy,zho_Hans,0.4,0.4,1.0,1.0
alpacaeval-easy::589,589,alpacaeval-easy,zho_Hans,0.0,8.881784197001253e-17,0.0,1.0
alpacaeval-easy::114,114,alpacaeval-easy,zho_Hans,0.0,2.2204460492503132e-17,0.0,1.0
alpacaeval-easy::785,785,alpacaeval-easy,zho_Hans,0.4,0.4,1.0,1.0
alpacaeval-easy::44,44,alpacaeval-easy,zho_Hans,0.8,0.8,1.0,1.0
alpacaeval-easy::573,573,alpacaeval-easy,zho_Hans,-0.2,-0.19999999999999998,0.0,0.0
alpacaeval-easy::367,367,alpacaeval-easy,zho_Hans,0.4,0.4,1.0,1.0
alpacaeval-easy::290,290,alpacaeval-easy,zho_Hans,0.6,0.6,1.0,1.0
alpacaeval-easy::595,595,alpacaeval-easy,zho_Hans,-0.2,-0.19999999999999996,0.0,0.0
alpacaeval-easy::292,292,alpacaeval-easy,zho_Hans,1.6,1.6,1.0,1.0
alpacaeval-easy::285,285,alpacaeval-easy,zho_Hans,-0.6,-0.5999999999999999,0.0,0.0
alpacaeval-easy::150,150,alpacaeval-easy,zho_Hans,1.6,1.6,1.0,1.0
alpacaeval-easy::766,766,alpacaeval-easy,zho_Hans,0.4,0.4,1.0,1.0
alpacaeval-easy::668,668,alpacaeval-easy,zho_Hans,0.8,0.8,1.0,1.0
alpacaeval-hard::1257,1257,alpacaeval-hard,zho_Hans,0.2,0.2000000000000001,1.0,1.0
alpacaeval-hard::1493,1493,alpacaeval-hard,zho_Hans,0.4,0.4,1.0,1.0
alpacaeval-hard::972,972,alpacaeval-hard,zho_Hans,1.2,1.2,1.0,1.0
alpacaeval-hard::1468,1468,alpacaeval-hard,zho_Hans,0.4,0.4,1.0,1.0
alpacaeval-hard::1022,1022,alpacaeval-hard,zho_Hans,0.8,0.8,1.0,1.0
alpacaeval-hard::1355,1355,alpacaeval-hard,zho_Hans,1.0,1.0,1.0,1.0
alpacaeval-hard::893,893,alpacaeval-hard,zho_Hans,1.6,1.6,1.0,1.0
alpacaeval-hard::1326,1326,alpacaeval-hard,zho_Hans,1.4,1.4,1.0,1.0
alpacaeval-hard::1080,1080,alpacaeval-hard,zho_Hans,0.2,0.2,1.0,1.0
alpacaeval-hard::1072,1072,alpacaeval-hard,zho_Hans,1.8,1.8,1.0,1.0
alpacaeval-hard::1357,1357,alpacaeval-hard,zho_Hans,-0.6,-0.6,0.0,0.0
alpacaeval-hard::1444,1444,alpacaeval-hard,zho_Hans,0.0,2.2204460492503132e-17,0.0,1.0
alpacaeval-hard::850,850,alpacaeval-hard,zho_Hans,-0.6,-0.5999999999999999,0.0,0.0
alpacaeval-hard::1402,1402,alpacaeval-hard,zho_Hans,2.0,2.0,1.0,1.0
alpacaeval-hard::1447,1447,alpacaeval-hard,zho_Hans,0.0,2.2204460492503132e-17,0.0,1.0
alpacaeval-hard::985,985,alpacaeval-hard,zho_Hans,0.8,0.8,1.0,1.0
alpacaeval-hard::1044,1044,alpacaeval-hard,zho_Hans,0.4,0.4,1.0,1.0
alpacaeval-hard::1138,1138,alpacaeval-hard,zho_Hans,0.0,2.2204460492503132e-17,0.0,1.0
alpacaeval-hard::962,962,alpacaeval-hard,zho_Hans,0.2,0.20000000000000004,1.0,1.0
alpacaeval-hard::949,949,alpacaeval-hard,zho_Hans,0.4,0.4,1.0,1.0
alpacaeval-hard::1163,1163,alpacaeval-hard,zho_Hans,0.4,0.4,1.0,1.0
alpacaeval-hard::878,878,alpacaeval-hard,zho_Hans,0.4,0.4,1.0,1.0
alpacaeval-hard::1358,1358,alpacaeval-hard,zho_Hans,0.4,0.4,1.0,1.0
alpacaeval-hard::951,951,alpacaeval-hard,zho_Hans,-0.6,-0.5999999999999999,0.0,0.0
alpacaeval-hard::1081,1081,alpacaeval-hard,zho_Hans,0.0,2.2204460492503132e-17,0.0,1.0
alpacaeval-hard::877,877,alpacaeval-hard,zho_Hans,0.8,0.8,1.0,1.0
alpacaeval-hard::898,898,alpacaeval-hard,zho_Hans,4.0,4.0,1.0,1.0
alpacaeval-hard::994,994,alpacaeval-hard,zho_Hans,-0.4,-0.39999999999999997,0.0,0.0
alpacaeval-hard::1386,1386,alpacaeval-hard,zho_Hans,-2.4,-2.4,0.0,0.0
alpacaeval-hard::1103,1103,alpacaeval-hard,zho_Hans,-0.4,-0.3999999999999999,0.0,0.0
alpacaeval-hard::930,930,alpacaeval-hard,zho_Hans,0.8,0.8,1.0,1.0
alpacaeval-hard::1458,1458,alpacaeval-hard,zho_Hans,-1.0,-1.0,0.0,0.0
alpacaeval-hard::1324,1324,alpacaeval-hard,zho_Hans,0.2,0.2,1.0,1.0
alpacaeval-hard::919,919,alpacaeval-hard,zho_Hans,0.4,0.4,1.0,1.0
alpacaeval-hard::1199,1199,alpacaeval-hard,zho_Hans,0.4,0.4000000000000001,1.0,1.0
alpacaeval-hard::818,818,alpacaeval-hard,zho_Hans,0.6,0.6,1.0,1.0
alpacaeval-hard::1078,1078,alpacaeval-hard,zho_Hans,0.0,2.2204460492503132e-17,0.0,1.0
alpacaeval-hard::1188,1188,alpacaeval-hard,zho_Hans,-0.4,-0.3999999999999999,0.0,0.0
alpacaeval-hard::1412,1412,alpacaeval-hard,zho_Hans,0.0,2.2204460492503132e-17,0.0,1.0
alpacaeval-hard::910,910,alpacaeval-hard,zho_Hans,0.6,0.6000000000000001,1.0,1.0
alpacaeval-hard::983,983,alpacaeval-hard,zho_Hans,0.6,0.6,1.0,1.0
alpacaeval-hard::1320,1320,alpacaeval-hard,zho_Hans,-0.4,-0.3999999999999999,0.0,0.0
alpacaeval-hard::993,993,alpacaeval-hard,zho_Hans,0.6,0.6000000000000001,1.0,1.0
alpacaeval-hard::1315,1315,alpacaeval-hard,zho_Hans,0.4,0.4,1.0,1.0
alpacaeval-hard::1483,1483,alpacaeval-hard,zho_Hans,0.6,0.6,1.0,1.0
alpacaeval-hard::1449,1449,alpacaeval-hard,zho_Hans,-0.8,-0.7999999999999999,0.0,0.0
